2
KEY,WORDS,MULTIPLICITY
,40 32,4
,40 48,7
,40 30,3
,40 50,6
,40 44,3
,40 39,1
,40 81,1
,40 ),36
,40 65,1
,40 --COMMA--,4
,40 .,6
,40 12,1
,40 undifferentiated,1
,40 pieces,3
,40 is,1
,40 150,1
,40 28,5
,40 columns,1
,40 42,5
,40 8,1
,40 100,1
,40 0,1
,40 5,1
,40 80,8
,40 Cost:,3
,40 23,3
,40 47,2
,40 40,14
,40 7,1
,40 4,2
,40 37,2
,40 49,3
,40 3,1
,40 60,2
"71,"71 --COMMA--,4
41,41 },18
,41 --COMMA--,16
,41 .,5
,41 57,1
,41 45,1
,41 0,2
,41 35,3
,41 47,3
,41 33,3
,41 49,3
,41 31,3
,41 51,3
,41 40,1
,41 80,1
,41 ),5
,41 64,1
,41 30,1
,41 to,1
,41 39,2
,41 >,3
,41 holes,1
,41 48,2
,41 43,2
,41 42,9
,41 427,1
,41 28,6
,41 count:7,1
,41 8,1
,41 100,2
,41 5,2
,41 50,4
,41 6,1
,41 53,1
,41 3,1
,41 38,1
,41 1,1
,41 58,2
,41 61,1
,41 63,1
"72,"72 --COMMA--,1
42,42 45,1
,42 --COMMA--,46
,42 offsetX:-0,1
,42 offsetX:0,1
,42 },7
,42 40,9
,42 48,7
,42 36,3
,42 34,3
,42 50,4
,42 32,4
,42 52,4
,42 ),6
,42 41,2
,42 79,1
,42 63,1
,42 31,1
,42 to,1
,42 28,6
,42 >,1
,42 holes,1
,42 (,2
,42 .,5
,42 428,1
,42 100,3
,42 44,1
,42 count:7,1
,42 43,16
,42 8,1
,42 0,1
,42 5,1
,42 3,2
,42 35,1
,42 9,2
,42 54,1
,42 51,1
,42 7,1
,42 6,1
,42 62,2
,42 26,1
"73,"73 --COMMA--,2
43,43 },7
,43 53,6
,43 57,1
,43 fillColour:,2
,43 ),6
,43 21,8
,43 --COMMA--,8
,43 40,1
,43 37,3
,43 49,4
,43 35,3
,43 51,3
,43 33,3
,43 44,16
,43 78,1
,43 60,1
,43 41,5
,43 >,2
,43 holes,1
,43 .,2
,43 45,1
,43 59,1
,43 429,1
,43 28,6
,43 8,1
,43 100,2
,43 0,1
,43 5,1
,43 50,1
,43 55,1
,43 52,2
,43 6,1
,43 3,1
,43 4,1
,43 36,2
,43 27,2
,43 56,1
"74,"74 --COMMA--,1
44,44 47,3
,44 },28
,44 --COMMA--,11
,44 (,1
,44 42,7
,44 89,1
,44 ),6
,44 107,2
,44 38,3
,44 50,4
,44 36,3
,44 52,3
,44 34,4
,44 54,5
,44 76,2
,44 count:2,1
,44 45,11
,44 77,1
,44 61,1
,44 >,2
,44 .,2
,44 holes,1
,44 51,2
,44 pieces,2
,44 ;,1
,44 430,1
,44 28,5
,44 46,3
,44 5,2
,44 100,1
,44 33,2
,44 53,1
,44 43,1
,44 2,1
,44 24,1
,44 58,1
bara,bara ),1
"75,"75 --COMMA--,3
at:38,at:38 ),3
45,45 (,20
,45 },22
,45 35,5
,45 ),29
,45 --COMMA--,10
,45 >,5
,45 spaces",1
,45 holes,2
,45 42,4
,45 46,12
,45 37,4
,45 39,4
,45 51,3
,45 53,3
,45 55,4
,45 offsetY:0,6
,45 76,1
,45 62,1
,45 offsetY:-0,4
,45 43,2
,45 .,6
,45 0,4
,45 -0,2
,45 47,3
,45 177,1
,45 4,3
,45 50,2
,45 degrees=,1
,45 pieces,1
,45 8,1
,45 11,1
,45 48,1
,45 54,1
,45 2,1
,45 56,1
,45 32,1
,45 44,2
2s,2s ;,3
takings,takings by,1
at:39,at:39 ),3
46,46 49,4
,46 62,2
,46 },11
,46 ),12
,46 56,5
,46 38,6
,46 50,3
,46 --COMMA--,9
,46 43,1
,46 40,3
,46 52,3
,46 54,3
,46 36,3
,46 47,14
,46 75,1
,46 28,1
,46 89,1
,46 to,1
,46 44,1
,46 >,2
,46 holes,1
,46 178,1
,46 4,1
,46 8,2
,46 58,1
,46 55,1
,46 5,2
,46 51,2
,46 9,1
,46 35,1
,46 45,1
,46 33,1
,46 63,1
Wars,Wars is,1
47,47 .,3
,47 },19
,47 7,1
,47 0,3
,47 49,7
,47 --COMMA--,29
,47 94,2
,47 15,3
,47 50,5
,47 41,3
,47 53,5
,47 39,3
,47 55,3
,47 37,5
,47 57,4
,47 84,2
,47 59,3
,47 ),8
,47 74,1
,47 29,1
,47 54,2
,47 ;,3
,47 to,2
,47 45,2
,47 >,1
,47 holes,1
,47 13,1
,47 96,1
,47 4,1
,47 48,5
,47 (,1
,47 56,1
,47 9,1
,47 51,1
,47 5,1
,47 46,1
//remove,//remove the,1
48,48 51,1
,48 ),7
,48 68,12
,48 87,4
,48 24,3
,48 },15
,48 .,4
,48 --COMMA--,4
,48 94,1
,48 count:2,1
,48 42,3
,48 54,2
,48 40,4
,48 56,6
,48 38,3
,48 58,4
,48 49,11
,48 73,1
,48 22,1
,48 74,1
,48 65,1
,48 ;,1
,48 to,2
,48 60,1
,48 46,4
,48 32,3
,48 >,1
,48 holes,1
,48 36,3
,48 480,1
,48 14,1
,48 47,1
,48 4,1
,48 50,2
,48 cells",2
,48 62,1
,48 cell,1
,48 3,2
,48 45,2
,48 57,1
,48 2,1
,48 41,1
,48 28,1
"Rimoe","Rimoe" (,1
"79,"79 --COMMA--,7
at:34,at:34 ),5
49,49 },10
,49 50,11
,49 51,6
,49 .,2
,49 99,1
,49 --COMMA--,4
,49 43,4
,49 55,3
,49 41,3
,49 57,3
,49 39,3
,49 59,4
,49 ),9
,49 72,1
,49 23,1
,49 71,1
,49 54,1
,49 ;,1
,49 to,2
,49 47,3
,49 >,3
,49 holes,1
,49 (,6
,49 62,1
,49 pieces,2
,49 431,1
,49 4,2
,49 40,1
,49 100,1
,49 108,1
,49 67,1
,49 1,1
,49 46,1
,49 61,1
,49 58,1
,49 38,1
,49 30,1
,49 48,1
,49 63,1
wordpress,wordpress .,2
at:35,at:35 ),5
4:,4: X,1
,4: two,1
,4: Elephant,1
,4: your,1
2x,2x Dabbaba:,2
at:36,at:36 ),3
approximate,approximate value,1
,approximate ),1
at:37,at:37 ),3
numbers,numbers on,2
,numbers of,6
,numbers in,3
,numbers are,1
,numbers --COMMA--,1
,numbers allowed,1
,numbers .,5
,numbers only,1
,numbers //,1
,numbers placed,2
,numbers 1-9,1
,numbers so,1
,numbers cannot,1
,numbers must,1
,numbers indicate,1
,numbers next,1
Wari,Wari (,2
,Wari is,2
at:30,at:30 ),6
Chios,Chios ),2
,Chios .,1
4=,4= elephant,2
at:31,at:31 ),6
at:32,at:32 ),6
hexagon,hexagon .,6
,hexagon or,1
,hexagon ),9
,hexagon tiling,7
,hexagon that,1
,hexagon removed,1
"Musketeer","Musketeer" P1,1
at:33,at:33 ),6
Elliot,Elliot Rudell,1
Juego,Juego con,1
"Graph1","Graph1" <,17
"8","8" <,87
,"8" 	,2
,"8" P1,3
,"8" >,1
,"8" "9",2
5",5" ),6
,5" <,12
3a,3a .,1
"HowlingDog2","HowlingDog2" (,1
,"HowlingDog2" {,1
3b,3b .,1
3c,3c .,1
"Bashni,"Bashni is,1
Last,Last Quadrant",2
,Last Spaces",2
,Last player,4
,Last remaining,1
"SomeSite","SomeSite" (,6
stationary,stationary .,2
,stationary pieces,1
,stationary Hex,1
bark,bark to,1
,bark on,1
"J23","J23" },2
,"J23" "P23",1
50,50 53,1
,50 50,6
,50 ),85
,50 },12
,50 years,1
,50 >,7
,50 spaces",1
,50 holes,2
,50 .,2
,50 51,11
,50 --COMMA--,4
,50 95,1
,50 44,3
,50 56,2
,50 42,3
,50 58,3
,50 40,4
,50 60,5
,50 71,1
,50 24,1
,50 47,1
,50 ;,2
,50 to,1
,50 offsetY:0,6
,50 offsetY:-0,6
,50 48,3
,50 (,3
,50 150,2
,50 checkers,2
,50 39,1
,50 432,1
,50 columns,1
,50 4,1
,50 100,2
,50 0,1
,50 health,1
,50 Damage,1
,50 Cost:,2
,50 pieces,1
,50 2,2
,50 52,1
,50 62,1
,50 59,2
,50 7,2
,50 54,1
,50 38,1
,50 68,1
,50 43,4
,50 49,1
"81,"81 --COMMA--,3
51,51 },11
,51 31,12
,51 52,7
,51 56,2
,51 42,1
,51 53,6
,51 --COMMA--,4
,51 58,1
,51 45,3
,51 57,2
,51 43,3
,51 59,3
,51 41,3
,51 61,5
,51 ),5
,51 70,1
,51 25,1
,51 50,1
,51 ;,2
,51 to,1
,51 49,3
,51 .,2
,51 431,1
,51 4,2
,51 40,1
,51 100,1
,51 54,5
,51 2,3
,51 63,1
,51 60,2
,51 8,1
,51 1,1
"82,"82 --COMMA--,2
Pecore",Pecore" "Fuchs,1
52,52 55,1
,52 --COMMA--,7
,52 },6
,52 ),16
,52 58,3
,52 count:4,1
,52 46,3
,52 44,4
,52 60,3
,52 42,4
,52 62,4
,52 52,3
,52 53,9
,52 69,1
,52 26,1
,52 51,3
,52 ;,1
,52 to,1
,52 50,2
,52 .,3
,52 30,1
,52 158,3
,52 54,1
,52 63,1
,52 432,1
,52 255,1
,52 4,1
,52 40,1
,52 100,1
,52 6,1
,52 61,1
,52 8,1
,52 1,1
,52 0,1
,52 56,1
"Ruleset/Bell,"Ruleset/Bell (,7
,"Ruleset/Bell 8x7,3
,"Ruleset/Bell 8x8,3
"83,"83 --COMMA--,6
53,53 },13
,53 --COMMA--,42
,53 ),8
,53 55,7
,53 44,1
,53 47,4
,53 59,2
,53 45,3
,53 61,4
,53 43,3
,53 63,4
,53 46,1
,53 27,1
,53 ;,1
,53 51,1
,53 .,1
,53 71,1
,53 5,2
,53 40,1
,53 70,1
,53 54,5
,53 52,2
,53 65,1
,53 62,2
,53 41,1
,53 4,1
,53 50,1
"84,"84 --COMMA--,1
54,54 57,2
,54 --COMMA--,3
,54 },12
,54 109,1
,54 61,1
,54 63,1
,54 ),6
,54 48,3
,54 46,3
,54 62,3
,54 44,3
,54 64,4
,54 60,1
,54 34,1
,54 35,1
,54 28,1
,54 ;,2
,54 52,1
,54 >,1
,54 .,6
,54 (,1
,54 40,2
,54 38,1
,54 74,1
,54 72,1
,54 points,1
,54 5,1
,54 70,1
,54 55,9
,54 59,1
,54 3,1
,54 9,1
"85,"85 --COMMA--,1
55,55 },13
,55 >,4
,55 spaces",1
,55 57,6
,55 intersections,1
,55 holes,1
,55 offsetY:0,12
,55 63,6
,55 --COMMA--,2
,55 ),41
,55 49,4
,55 47,3
,55 45,3
,55 65,4
,55 (,1
,55 54,1
,55 24,1
,55 34,1
,55 28,1
,55 ;,1
,55 offsetY:-0,10
,55 53,1
,55 .,1
,55 177,1
,55 5,1
,55 40,1
,55 70,1
,55 59,3
,55 60,3
,55 pieces,1
,55 67,1
,55 7,1
,55 4,1
,55 56,1
Bronze,Bronze Age,1
3s,3s ;,3
"86,"86 spaces,1
56,56 59,6
,56 },8
,56 44,1
,56 51,1
,56 ),15
,56 .,1
,56 65,2
,56 50,3
,56 48,4
,56 64,6
,56 46,3
,56 66,6
,56 55,1
,56 26,1
,56 33,1
,56 28,1
,56 ;,1
,56 54,1
,56 63,3
,56 60,1
,56 24,1
,56 178,1
,56 5,3
,56 40,1
,56 70,1
,56 6,2
,56 57,3
,56 3,1
,56 4,2
,56 53,1
,56 61,1
,56 52,1
,56 62,1
"87,"87 --COMMA--,4
57,57 },12
,57 46,1
,57 61,3
,57 ),7
,57 51,3
,57 49,3
,57 65,3
,57 47,3
,57 67,5
,57 56,1
,57 28,2
,57 32,1
,57 55,1
,57 .,2
,57 433,1
,57 7,1
,57 100,2
,57 69,2
,57 58,3
,57 1,1
,57 3,1
,57 62,1
,57 77,1
"88,"88 --COMMA--,1
58,58 59,5
,58 61,1
,58 44,6
,58 60,1
,58 -11,1
,58 11,1
,58 64,1
,58 ),7
,58 52,3
,58 50,3
,58 66,3
,58 48,3
,58 68,4
,58 57,1
,58 30,1
,58 31,1
,58 28,1
,58 41,1
,58 56,1
,58 72,1
,58 434,1
,58 9,2
,58 7,1
,58 100,2
,58 70,1
,58 },4
,58 67,1
,58 53,1
,58 62,1
,58 63,1
,58 78,1
,58 8,1
,58 109,1
59,59 60,11
,59 },9
,59 56,1
,59 ),15
,59 .,2
,59 119,1
,59 (,2
,59 53,3
,59 51,3
,59 67,4
,59 49,3
,59 69,4
,59 58,1
,59 32,1
,59 30,1
,59 71,2
,59 28,1
,59 ;,1
,59 to,1
,59 57,1
,59 66,1
,59 201,1
,59 255,1
,59 7,1
,59 100,2
,59 5,2
,59 1,1
,59 63,1
,59 64,1
,59 39,1
,59 79,1
maps,maps (,1
"Goal:,"Goal: You,1
,"Goal: Score,2
,"Goal: End,1
,"Goal: Connect,1
,"Goal: Scoring,1
,"Goal: Highest,1
,"Goal: Consolidate,1
3x,3x 2,1
5:,5: nefer,1
,5: two,1
seashells,seashells --COMMA--,1
seeds,seeds or,7
,seeds may,1
,seeds --COMMA--,3
,seeds have,2
,seeds in,6
,seeds from,1
,seeds .,8
,seeds are,3
,seeds which,1
,seeds at,2
,seeds per,3
,seeds as,1
,seeds wins,2
Deputy,Deputy General,1
Ever",Ever" (,1
,Ever" "Ever,1
Awithlaknan,Awithlaknan Mosona,1
5=,5= Mantri,1
,5= pawn,2
"U23","U23" },1
at:41,at:41 ),3
at:42,at:42 ),2
"Graph2","Graph2" <,17
at:43,at:43 ),2
"9","9" <,60
,"9" P1,2
,"9" "10",2
at:44,at:44 ),2
6",6" <,9
,6" ),5
"Tama","Tama" (,1
Yurt's,Yurt's Roof,1
at:40,at:40 ),3
"Ilpion,"Ilpion is,1
"WasJumpingAFriend","WasJumpingAFriend" (,2
"J24","J24" "P24",1
60,60 61,4
,60 63,9
,60 62,7
,60 ),25
,60 >,5
,60 spaces",1
,60 47,6
,60 },12
,60 holes,1
,60 52,4
,60 68,3
,60 50,5
,60 70,7
,60 84,1
,60 43,1
,60 36,1
,60 to,1
,60 ;,2
,60 72,1
,60 58,1
,60 (,1
,60 .,2
,60 66,1
,60 44,1
,60 degrees,7
,60 69,1
,60 202,1
,60 columns,1
,60 7,1
,60 100,2
,60 Cost:,2
,60 Damage,3
,60 60,2
,60 moves,1
,60 64,4
,60 65,3
,60 0,2
,60 pieces,1
,60 9,1
,60 169,1
,60 2,1
,60 8,1
,60 3,1
,60 80,2
,60 53,1
"91,"91 --COMMA--,3
61,61 62,5
,61 },6
,61 ),9
,61 58,1
,61 73,1
,61 64,1
,61 63,1
,61 67,1
,61 53,4
,61 69,3
,61 51,4
,61 71,5
,61 -4,1
,61 34,1
,61 44,1
,61 47,1
,61 to,1
,61 ;,1
,61 59,1
,61 .,1
,61 60,1
,61 78,1
,61 435,1
,61 6,1
,61 100,1
,61 80,1
,61 61,6
,61 20,1
,61 2,1
,61 65,1
,61 56,1
,61 8,1
,61 57,1
,61 81,1
,61 33,1
"92,"92 --COMMA--,1
62,62 40,1
,62 },8
,62 (,1
,62 16,5
,62 63,6
,62 scaleY:0,1
,62 2,2
,62 53,1
,62 count:2,1
,62 54,3
,62 70,4
,62 52,3
,62 72,13
,62 ),5
,62 45,1
,62 61,1
,62 ;,1
,62 to,1
,62 60,1
,62 69,1
,62 64,1
,62 74,1
,62 436,1
,62 6,1
,62 100,1
,62 80,1
,62 75,1
,62 71,1
,62 49,1
,62 57,1
,62 1,1
,62 58,1
,62 82,1
,62 3,1
,62 20,1
63,63 64,4
,63 },11
,63 34,1
,63 >,3
,63 65,8
,63 67,1
,63 --COMMA--,2
,63 ),7
,63 72,1
,63 55,3
,63 71,4
,63 53,3
,63 73,6
,63 42,1
,63 17,1
,63 to,1
,63 61,1
,63 .,2
,63 66,2
,63 161,1
,63 74,1
,63 6,1
,63 100,1
,63 80,1
,63 0,1
,63 75,1
,63 352,2
,63 3,1
,63 58,2
,63 9,1
,63 59,1
,63 77,1
,63 76,1
,63 48,1
,63 moves,1
"94,"94 --COMMA--,1
64,64 58,1
,64 --COMMA--,3
,64 },7
,64 129,1
,64 80,2
,64 48,1
,64 56,4
,64 72,3
,64 54,3
,64 74,4
,64 65,4
,64 ),6
,64 41,1
,64 18,1
,64 69,1
,64 to,1
,64 ;,1
,64 107,1
,64 66,1
,64 consecutive,1
,64 162,1
,64 6,1
,64 100,1
,64 76,1
,64 >,1
,64 .,2
,64 1,1
,64 68,1
,64 59,1
,64 5,1
,64 55,1
,64 49,1
,64 73,1
"95,"95 --COMMA--,2
65,65 66,7
,65 1,3
,65 ),23
,65 --COMMA--,2
,65 >,4
,65 spaces",1
,65 },5
,65 holes,1
,65 34,2
,65 32,1
,65 38,1
,65 74,1
,65 57,3
,65 73,2
,65 55,3
,65 75,5
,65 15,2
,65 40,1
,65 19,1
,65 64,1
,65 ;,2
,65 to,1
,65 23,2
,65 108,1
,65 72,3
,65 offsetX:-0,2
,65 offsetX:0,2
,65 pieces,3
,65 .,2
,65 5,1
,65 437,1
,65 6,1
,65 70,1
,65 50,1
,65 71,2
,65 3,3
,65 45,1
,65 60,1
"96,"96 --COMMA--,24
4s,4s Space,1
,4s ;,2
,4s ),1
66,66 67,7
,66 .,7
,66 ),27
,66 --COMMA--,2
,66 3,1
,66 4,1
,66 5,1
,66 8,1
,66 9,2
,66 10,1
,66 },12
,66 58,3
,66 74,3
,66 56,3
,66 76,5
,66 39,1
,66 20,1
,66 60,1
,66 ;,2
,66 to,1
,66 64,1
,66 68,1
,66 69,2
,66 117,1
,66 72,1
,66 Go,1
,66 438,1
,66 70,2
,66 6,3
,66 50,1
,66 86,1
"97,"97 --COMMA--,1
67,67 68,4
,67 0,1
,67 1,2
,67 },4
,67 ),27
,67 --COMMA--,2
,67 65,2
,67 .,2
,67 51,1
,67 59,3
,67 75,3
,67 57,3
,67 77,7
,67 48,1
,67 38,1
,67 21,1
,67 70,2
,67 ;,1
,67 to,1
,67 63,2
,67 439,1
,67 6,1
,67 50,1
,67 84,1
,67 62,1
,67 82,1
Options,Options (,21
,Options are,1
,Options .,1
,Options ),8
,Options //,1
,Options for,1
"98,"98 --COMMA--,1
,"98 spaces,1
68,68 69,15
,68 },5
,68 --COMMA--,3
,68 .,6
,68 ),5
,68 60,5
,68 76,2
,68 58,3
,68 78,4
,68 62,1
,68 37,1
,68 15,1
,68 86,1
,68 29,1
,68 to,1
,68 ;,2
,68 66,1
,68 75,4
,68 79,1
,68 440,1
,68 6,3
,68 70,1
,68 50,1
,68 9,1
,68 2,1
,68 80,1
,68 77,1
,68 8,1
,68 74,1
"99,"99 --COMMA--,3
69,69 63,1
,69 70,16
,69 },4
,69 .,2
,69 139,1
,69 ),7
,69 61,4
,69 77,3
,69 59,3
,69 79,4
,69 36,1
,69 52,1
,69 84,2
,69 88,1
,69 ;,1
,69 to,2
,69 67,1
,69 72,2
,69 or,1
,69 60,2
,69 441,1
,69 6,1
,69 100,1
,69 80,1
,69 1,1
,69 81,1
,69 78,1
,69 5,1
6:,6: two,1
needed,needed until,1
,needed to,3
,needed .,2
,needed before,1
,needed by,1
,needed --COMMA--,1
Solitaire,Solitaire Game",1
,Solitaire Game_ai",1
,Solitaire is,1
,Solitaire --COMMA--,1
7",7" <,8
,7" ),3
"U24","U24" },1
bast,bast of,2
"Ezu,"Ezu Ahia,1
"CopperGeneral","CopperGeneral" Each,2
,"CopperGeneral" P1,2
,"CopperGeneral" P2,2
,"CopperGeneral" (,1
scaleX:1,scaleX:1 .,5
scaleX:0,scaleX:0 .,65
admit,admit inferiority,1
common,common in,2
,common elsewhere,1
,common ),2
,common name,1
,common .,6
,common --COMMA--,7
,common to,1
,common since,1
,common worldwide,1
,common game,1
,common rules,2
,common around,1
,common colour,4
,common pot,1
interest,interest is,1
China,China .,9
,China --COMMA--,16
,China and,1
,China during,1
,China since,2
,China to,1
,China for,1
,China in,1
"J25","J25" "P25",1
"ScoreConnection","ScoreConnection" Mover,8
,"ScoreConnection" Next,8
,"ScoreConnection" if:,14
,"ScoreConnection" <,2
themselves,themselves by,1
70,70 71,19
,70 >,4
,70 spaces",1
,70 },5
,70 holes,1
,70 ),19
,70 .,2
,70 54,1
,70 0,1
,70 62,3
,70 78,2
,70 60,3
,70 80,8
,70 69,2
,70 35,1
,70 51,1
,70 68,2
,70 ;,1
,70 to,1
,70 times,1
,70 spaces,1
,70 442,1
,70 columns,1
,70 6,1
,70 100,1
,70 Cost:,1
,70 pieces,1
,70 79,1
,70 3,2
71,71 65,1
,71 .,3
,71 51,12
,71 ),7
,71 (,4
,71 },5
,71 62,1
,71 --COMMA--,21
,71 63,3
,71 79,2
,71 61,3
,71 81,5
,71 70,2
,71 25,1
,71 50,1
,71 74,2
,71 ;,2
,71 to,1
,71 69,1
,71 72,4
,71 78,1
,71 33,1
,71 6,1
,71 100,1
,71 80,3
,71 57,1
,71 1,1
,71 66,1
,71 2,1
"Takuzu","Takuzu" (,1
72,72 63,1
,72 ),7
,72 80,3
,72 96,1
,72 56,1
,72 64,4
,72 62,3
,72 82,5
,72 71,1
,72 27,1
,72 49,1
,72 90,1
,72 ;,2
,72 to,1
,72 84,1
,72 73,4
,72 119,1
,72 counters,1
,72 .,2
,72 129,2
,72 117,1
,72 52,1
,72 pieces,1
,72 74,1
,72 },2
,72 8,3
,72 spaces,1
,72 34,1
,72 6,1
,72 100,1
,72 55,8
,72 76,2
,72 75,1
,72 3,1
,72 1,1
,72 77,1
,72 65,1
73,73 ),8
,73 74,3
,73 65,3
,73 63,3
,73 83,4
,73 72,1
,73 29,1
,73 48,1
,73 92,1
,73 ;,1
,73 to,1
,73 },3
,73 118,1
,73 .,1
,73 79,1
,73 77,1
,73 84,1
,73 443,1
,73 31,1
,73 5,1
,73 120,1
,73 50,1
,73 81,1
,73 (,1
,73 353,2
,73 1,1
,73 3,1
,73 7,1
,73 58,1
74,74 .,4
,74 61,1
,74 ),7
,74 },5
,74 149,1
,74 78,2
,74 18,1
,74 66,3
,74 64,3
,74 84,4
,74 73,2
,74 31,1
,74 47,1
,74 ;,2
,74 72,1
,74 86,1
,74 444,1
,74 85,1
,74 76,1
,74 5,1
,74 120,1
,74 50,1
,74 75,3
,74 7,1
,74 6,1
,74 68,1
,74 88,1
75,75 6,1
,75 ),87
,75 >,3
,75 spaces",1
,75 0,5
,75 .,6
,75 },4
,75 holes,1
,75 115,1
,75 84,1
,75 67,3
,75 65,3
,75 85,4
,75 74,1
,75 33,1
,75 46,1
,75 93,1
,75 to,1
,75 72,1
,75 88,1
,75 445,1
,75 77,1
,75 50,5
,75 5,1
,75 120,1
,75 75,2
,75 92,1
,75 76,4
,75 (,1
,75 offsetY:0,1
,75 pieces,1
,75 87,1
,75 1,1
,75 8,2
,75 9,1
,75 61,1
twin,twin piece,1
,twin (,2
,twin which,1
,twin .,1
,twin reaches,1
5s,5s ;,3
,5s =,1
unplayable,unplayable empty,1
76,76 },10
,76 0,51
,76 ),11
,76 68,4
,76 66,3
,76 86,3
,76 36,1
,76 count:2,3
,76 --COMMA--,3
,76 75,1
,76 18,1
,76 45,1
,76 ;,1
,76 74,1
,76 78,1
,76 446,1
,76 77,3
,76 5,1
,76 120,1
,76 50,1
,76 79,2
,76 88,1
,76 4,2
,76 48,1
Cards",Cards" },1
77,77 .,3
,77 scaleY:2,1
,77 75,2
,77 ),3
,77 69,4
,77 67,3
,77 87,3
,77 76,1
,77 19,1
,77 44,1
,77 },6
,77 84,4
,77 60,1
,77 447,1
,77 85,1
,77 78,6
,77 8,1
,77 100,1
,77 0,1
,77 59,1
,77 156,1
,77 2,1
,77 80,1
,77 6,1
,77 72,1
,77 16,1
,77 91,1
"Manalath_ai","Manalath_ai" ),1
78,78 68,4
,78 .,3
,78 79,3
,78 118,1
,78 ),5
,78 70,3
,78 88,4
,78 77,1
,78 20,1
,78 43,1
,78 76,1
,78 },5
,78 62,1
,78 448,1
,78 8,1
,78 100,1
,78 0,1
,78 83,2
,78 85,1
,78 4,1
,78 74,1
,78 7,1
,78 80,1
,78 98,1
Late,Late Bronze,1
,Late Period,1
79,79 .,2
,79 67,1
,79 },5
,79 10,1
,79 159,1
,79 95,1
,79 88,1
,79 ),3
,79 71,3
,79 69,3
,79 89,4
,79 78,1
,79 21,1
,79 42,1
,79 77,1
,79 --COMMA--,1
,79 80,2
,79 81,1
,79 447,1
,79 8,1
,79 100,1
,79 0,1
,79 85,2
,79 3,1
,79 59,1
,79 99,1
"InnerPit","InnerPit" (,5
7:,7: five,1
apply,apply (,637
,apply if:,133
,apply when,1
,apply if:True,5
,apply "CaptureMove",4
,apply //,1
,apply to,4
,apply .,4
,apply #2,1
,apply --COMMA--,1
,apply if:"OneMoreToMove",1
,apply if,1
,apply "GrabToPieceAndResetCounter",1
,apply if:"NotAFriendAndNotNextPo",1
,apply if:False,2
,apply "RemovePiece",2
"UpdateOpponentsState","UpdateOpponentsState" (,1
,"UpdateOpponentsState" "SuicideP2",1
,"UpdateOpponentsState" "SuicideP1",1
End",End" P1,31
,End" P2,31
,End" P3,17
,End" P4,15
,End" ),2
,End" P5,3
,End" P6,3
,End" P9,1
,End" P10,1
,End" P11,1
,End" P12,1
,End" P13,1
,End" P14,1
,End" P15,1
,End" P16,1
"Cram_ai","Cram_ai" ),1
310-315,310-315 .,1
separated,separated from,1
8",8" ),952
,8" <,7
"U25","U25" },1
at:60,at:60 ),1
Captures,Captures are,46
,Captures And,1
,Captures cannot,20
,Captures counters,1
,Captures from,1
,Captures ),3
,Captures A,1
,Captures can,5
,Captures moves,1
,Captures may,1
,Captures must,2
,Captures (,1
"Amazons","Amazons" (,1
midpoints,midpoints of,34
,midpoints .,11
,midpoints and,2
"Chungcajon_ai","Chungcajon_ai" ),1
80,80 >,4
,80 spaces",1
,80 },15
,80 holes,1
,80 0,2
,80 ),31
,80 79,2
,80 .,2
,80 84,2
,80 143,2
,80 70,3
,80 90,2
,80 22,1
,80 41,1
,80 78,2
,80 448,1
,80 columns,1
,80 8,1
,80 100,3
,80 Damage,3
,80 Cost:,1
,80 81,3
,80 pieces,1
,80 4,1
,80 92,1
,80 65,1
,80 77,1
,80 94,1
Every,Every counter,1
,Every time,4
,Every move,1
,Every placement,1
,Every disjoint,1
,Every turn,1
,Every line,2
"Welschschach","Welschschach" (,1
separates,separates the,1
81,81 },4
,81 --COMMA--,1
,81 ),6
,81 71,3
,81 91,3
,81 80,1
,81 23,1
,81 40,1
,81 31,1
,81 to,1
,81 79,1
,81 2,7
,81 .,3
,81 81,6
,81 82,6
,81 empty,1
,81 83,1
,81 spaces,1
,81 447,1
,81 32,1
,81 8,1
,81 100,1
,81 0,2
,81 97,1
,81 93,1
,81 >,1
,81 85,1
step,step (,16
,step forward,2
,step in,4
,step vertically,1
,step Orthogonal,7
,step onto,3
,step along,1
,step to,4
,step forwards,2
,step backwards,1
,step of,1
,step --COMMA--,1
,step my,1
,step may,1
,step must,3
,step .,3
,step into,1
,step one,3
,step from,1
,step for,1
,step 3,2
,step 1,4
,step backward,1
,step over,1
,step out,1
,step and,1
,step or,2
,step "Connection",2
,step directly,1
,step further,1
,step with,1
,step Forwards,1
,step Backwards,1
,step would,1
,step is,1
,step orthogonally,1
82,82 ),9
,82 84,3
,82 106,1
,82 72,3
,82 92,3
,82 },5
,82 81,1
,82 17,1
,82 39,1
,82 91,1
,82 to,1
,82 80,1
,82 20,4
,82 82,6
,82 83,6
,82 ;,1
,82 .,1
,82 448,1
,82 86,1
,82 114,1
Ellima,Ellima is,1
Option:,Option: score,4
Tigers,Tigers and,1
,Tigers may,1
,Tigers capture,1
,Tigers ),11
,Tigers .,3
83,83 ),8
,83 73,4
,83 93,2
,83 },2
,83 82,2
,83 16,1
,83 38,1
,83 81,3
,83 83,6
,83 84,4
,83 .,1
,83 447,1
,83 91,1
,83 354,2
,83 87,1
,83 4,1
84,84 ),10
,84 },5
,84 169,1
,84 81,1
,84 86,8
,84 93,1
,84 74,3
,84 94,5
,84 83,2
,84 15,1
