2
KEY,WORDS,MULTIPLICITY
"PieceIsOnTheBoard","PieceIsOnTheBoard" ),1
Pagada,Pagada (,3
Pagada,Pagada is,1
coord:"U2",coord:"U2" ),1
"Mity","Mity" (,1
tour,tour is,1
"Chaturanga","Chaturanga" },1
"Chaturanga","Chaturanga" (,1
Zacharias,Zacharias --COMMA--,1
"Ati","Ati" },1
"Level5Phase0","Level5Phase0" (,1
Sown,Sown them,1
embroidered,embroidered --COMMA--,1
embroidered,embroidered with,1
"VerticalTiger","VerticalTiger" Each,1
Fire,Fire Demon:,1
Fire,Fire Demon,1
Fire,Fire --COMMA--,1
Fire,Fire (,1
variants:,variants: <,1
Büttgenbach,Büttgenbach in,1
"Currier-Spiel","Currier-Spiel" "Currier-Schach-Spiel",1
"AddDiagonalMarkers","AddDiagonalMarkers" (,1
"AddDiagonalMarkers","AddDiagonalMarkers" ),1
"Castle_BishopSide_Short_P2","Castle_BishopSide_Short_P2" (,1
"Castle_BishopSide_Short_P2","Castle_BishopSide_Short_P2" ),1
of:All,of:All ),15
of:All,of:All by:Mover,2
of:All,of:All by:Neutral,1
"Checkers","Checkers" },1
										,										 (,1
"Circular","Circular" <,1
"BlindTiger1","BlindTiger1" (,2
"BlindTiger1","BlindTiger1" {,1
documents,documents seem,1
Jennifer,Jennifer A,1
"GroundAway","GroundAway" 23,1
"GroundAway","GroundAway" ),2
"GroundAway","GroundAway" 24,1
Factor:,Factor: 50%,6
Factor:,Factor: 40%,2
Factor:,Factor: 100%,3
Factor:,Factor: 70%,1
Factor:,Factor: 80%,2
"Pasa_ai","Pasa_ai" ),1
"RunnerGoal","RunnerGoal" P1,1
"BambooThree","BambooThree" P1,1
"BambooThree","BambooThree" "BambooFour",1
segment,segment is,1
segment,segment to,1
segment,segment no,1
retaining,retaining two,1
retaining,retaining their,1
Kelia,Kelia is,1
SafeTeleportation,SafeTeleportation >,1
com/games/triple-tangle-rules-1,com/games/triple-tangle-rules-1 .,1
applyAfterAllMoves:True,applyAfterAllMoves:True ),1
town,town by,1
town,town .,2
town,town to,1
coord:"U4",coord:"U4" ),1
TurnType,TurnType >,1
"Block","Block" (,1
"Block","Block" <,1
SameDirection,SameDirection ),8
SameDirection,SameDirection (,9
"Damas_ai","Damas_ai" ),1
Tuux_ai",Tuux_ai" ),1
"MoveIn","MoveIn" (,8
of:#2,of:#2 ),4
carnarvon,carnarvon >,1
of:#1,of:#1 in:,1
of:#1,of:#1 ),4
"Tic-Tac-Chess","Tic-Tac-Chess" (,1
Yék,Yék is,1
"RightMostEmpty","RightMostEmpty" (,8
"RightMostEmpty","RightMostEmpty" ),14
misoro,misoro holes,4
misoro,misoro .,4
misoro,misoro --COMMA--,2
misoro,misoro cannot,1
Factory,Factory --COMMA--,1
"MoveCondemnPiece","MoveCondemnPiece" (,1
"MoveCondemnPiece","MoveCondemnPiece" ),1
"NextCanNotEscape","NextCanNotEscape" (,1
"Harespil","Harespil" },1
hexagons,hexagons --COMMA--,3
hexagons,hexagons until,1
hexagons,hexagons are,1
hexagons,hexagons invented,5
hexagons,hexagons .,4
hexagons,hexagons (,1
hexagons,hexagons than,1
Netherlands,Netherlands --COMMA--,4
Netherlands,Netherlands in,1
Netherlands,Netherlands .,1
Netherlands,Netherlands during,1
Netherlands,Netherlands into,1
"JarlWasCaptured","JarlWasCaptured" (,18
"MovePiece","MovePiece" (,2
"MovePiece","MovePiece" ),3
lived,lived .,1
"RightIronChariot","RightIronChariot" Each,1
"BlindTiger2","BlindTiger2" (,2
"BlindTiger2","BlindTiger2" {,1
"InactivePiece","InactivePiece" (,5
"InactivePiece","InactivePiece" ),5
breaks,breaks between,1
breaks,breaks the,1
Batti,Batti is,1
Ever_ai",Ever_ai" ),1
Tiling:piece2,Tiling:piece2 >,2
coord:"U6",coord:"U6" ),1
Tiling:piece1,Tiling:piece1 >,2
junction's,junction's contents:,1
"DemolishBridgeWagonMove","DemolishBridgeWagonMove" (,1
"DemolishBridgeWagonMove","DemolishBridgeWagonMove" "DemolishBridgeMove",2
"TinSoldier","TinSoldier" "RiderOutline",10
"TinSoldier","TinSoldier" "Bishop",16
"TinSoldier","TinSoldier" Each,1
"TinSoldier","TinSoldier" 0,1
"TinSoldier","TinSoldier" fillColour:,2
Fix",Fix" "Drückfix",1
"Track/Boustrophedon,"Track/Boustrophedon +,18
1694:,1694: 214-216,1
1694:,1694: 65-68,1
1694:,1694: 70-101,1
1694:,1694: 230-232,1
1694:,1694: 226-230,1
1694:,1694: 217-223,1
Five,Five or,1
Five,Five pieces,7
Five,Five cowrie,1
Five,Five discs,1
Five,Five Pieces,56
Five,Five of,1
Five,Five counters,9
Five,Five soldiers:,1
Five,Five sticks,1
gimmick:,gimmick: Every,1
gist,gist of,1
refer,refer to,2
"Kpo","Kpo" (,1
piece:"GhostGood",piece:"GhostGood" "disc",1
risk,risk simultaneously,1
pseudo-territories,pseudo-territories formed,1
181–182,181–182 .,1
"Shatranj,"Shatranj (,5
"Shatranj,"Shatranj is,3
"Shatranj,"Shatranj al-Husun",1
"Shatranj,"Shatranj al-Husun,1
"Shatranj,"Shatranj al-Husun_ai",1
"Shatranj,"Shatranj al-Kabir",1
"Shatranj,"Shatranj al-Kabir,1
"Shatranj,"Shatranj Kamil",1
"Shatranj,"Shatranj al-Kabir_ai",1
"Shatranj,"Shatranj al-Mustatila",1
"Shatranj,"Shatranj al-Mustatila,1
"Shatranj,"Shatranj al-Mamdula",1
"Shatranj,"Shatranj at-Tawila",1
"Shatranj,"Shatranj al-Mamduda",1
"Shatranj,"Shatranj al-Mustatila_ai",1
"Shatranj,"Shatranj ar-Rumiya",1
"Shatranj,"Shatranj ar-Rumiya,1
"Shatranj,"Shatranj al-Mudawara",1
"Shatranj,"Shatranj ar-Rumiya_ai",1
"Shatranj,"Shatranj at-Tamma",1
"Shatranj,"Shatranj at-Tamma,1
"Shatranj,"Shatranj at-Tamma_ai",1
"Shatranj,"Shatranj Diwana,3
Omni-Grid",Omni-Grid" ),3
nearby,nearby .,1
nearby,nearby cornes,1
nearby,nearby --COMMA--,1
Cantering,Cantering is,1
Restrictions:,Restrictions: <,1
Hawalis,Hawalis --COMMA--,1
TRAX,TRAX are,1
Start:misoroPhase,Start:misoroPhase >,2
"Ruleset/Double,"Ruleset/Double 20,3
"Ruleset/Double,"Ruleset/Double Senet,3
Youtube,Youtube .,1
Youtube,Youtube <,2
Prejjesne_ai",Prejjesne_ai" ),1
catch,catch the,1
=10,=10 .,1
Failure,Failure to,1
coord:"A21",coord:"A21" ),1
"Hillbom","Hillbom" <,1
give,give an,1
give,give the,5
give,give us,1
give,give up,1
give,give their,1
give,give them,1
give,give check,1
give,give many,1
give,give immediate,1
give,give control,1
give,give life,1
level:,level: (,359
dumbbell,dumbbell shape,1
Local,Local state,2
Molkwerums,Molkwerums Dans,1
"Ntyéngé,"Ntyéngé is,1
chickens,chickens .,1
"SideChariot1","SideChariot1" (,1
explicit,explicit territorial,1
ships,ships --COMMA--,3
ships,ships anywhere,1
ships,ships on,1
ships,ships (,1
ships,ships .,1
"L10","L10" },2
"L10","L10" "Y10",1
minimise,minimise the,1
"NumCapturedPieces","NumCapturedPieces" (,3
"NumCapturedPieces","NumCapturedPieces" P1,2
"NumCapturedPieces","NumCapturedPieces" P2,2
"NumCapturedPieces","NumCapturedPieces" 1,1
"NumCapturedPieces","NumCapturedPieces" 2,1
"VerticalMover2","VerticalMover2" (,2
"VerticalMover2","VerticalMover2" {,1
"Variant/Frisian","Variant/Frisian" },1
explicitly,explicitly //,1
"W10","W10" "W5",2
"W10","W10" },1
circle's,circle's circumference,1
fromTo,fromTo (,613
component:"GhostGood",component:"GhostGood" ),1
"Tic-Tac-Four","Tic-Tac-Four" (,1
coord:"L22",coord:"L22" ),1
"Awithlaknakwe","Awithlaknakwe" (,1
//------------------------------------------------,//------------------------------------------------ (,3
occasionally,occasionally 4x9,3
"Calf1","Calf1" 3,1
=30,=30 ;,1
"L11","L11" "I12",1
"L11","L11" },3
"VerticalMover1","VerticalMover1" (,2
"VerticalMover1","VerticalMover1" {,1
"Tawula","Tawula" (,1
Zapawa,Zapawa in,1
Zapawa,Zapawa .,2
Cows",Cows" },1
Checkers",Checkers" (,4
Checkers",Checkers" },2
Checkers",Checkers" "Polish,1
"Tsiliton","Tsiliton" "Mahbooseh",1
"PawnPlacementRows","PawnPlacementRows" ),1
"PawnPlacementRows","PawnPlacementRows" P1,1
"PawnPlacementRows","PawnPlacementRows" P2,1
Aegean,Aegean .,1
"Fool","Fool" Each,1
"W11","W11" ),2
"W11","W11" },2
wrong,wrong position,1
"KillingSite","KillingSite" 17,1
"KillingSite","KillingSite" ),2
"KillingSite","KillingSite" 84,1
coord:"L21",coord:"L21" ),1
\"eat,\"eat it\",1
"L12","L12" "G12",1
"L12","L12" },4
"L12","L12" "J15",1
"L12","L12" "M12",1
"Steven,"Steven Streetman",1
"Steven,"Steven Meyers',1
"Steven,"Steven Meyers",1
Player:init,Player:init >,5
startP3P4,startP3P4 >,1
"Pachgarhwa_ai","Pachgarhwa_ai" ),1
"HomeNotExtented","HomeNotExtented" P1,1
"HomeNotExtented","HomeNotExtented" P2,1
"HomeNotExtented","HomeNotExtented" ),2
board,board (,793
board,board which,4
board,board .,1306
board,board --COMMA--,415
board,board at,17
board,board with,144
board,board on,23
board,board not,1
board,board drawn,4
board,board <,48
board,board adapted,1
board,board Style,445
board,board Colour,592
board,board described,1
board,board divided,2
board,board than,3
board,board from,63
board,board >,12
board,board have,1
board,board intersect,1
board,board and,65
board,board instead,1
board,board until,8
board,board of,49
board,board placed,1
board,board in,44
board,board along,2
board,board made,13
board,board to,19
board,board as,10
board,board by,10
board,board comes,1
board,board are,8
board,board is,154
board,board game,133
board,board according,13
board,board when,11
board,board wins,38
board,board first,4
board,board toward,7
board,board belonging,2
board,board once,4
board,board Background,362
board,board through,2
board,board after,2
board,board ;,16
board,board that,18
board,board again,4
board,board consists,13
board,board Placement,7
board,board where,3
board,board games,19
board,board itself,1
board,board alternating,1
board,board cannot,1
board,board grants,1
board,board they,2
board,board before,2
board,board StyleThickness,53
board,board Checkered,10
board,board 8x8,1
board,board 10x10,1
board,board closes,1
board,board except:,1
board,board ),6
board,board if,3
board,board embroidered,1
board,board using,2
board,board or,7
board,board marked,2
board,board has,240
board,board another,1
board,board should,1
board,board three,2
board,board based,2
board,board win,1
board,board like,2
board,board played,12
board,board popular,1
board,board beginning,1
board,board was,4
board,board takes,2
board,board documented,1
board,board begins,5
board,board around,3
board,board must,3
board,board position,1
board,board you,1
board,board loses,1
board,board fills,2
board,board sides,9
board,board starts,5
board,board into,2
board,board corresponding,2
board,board designed,1
board,board would,1
board,board common,1
board,board empty,2
board,board without,3
board,board each,1
board,board represents,1
board,board style,1
board,board can,2
board,board whether,1
board,board may,1
board,board -,1
board,board edge,2
board,board opposite,2
board,board closest,3
board,board a,1
board,board for,6
board,board the,1
board,board configurations,1
board,board suggest,1
board,board owned,2
board,board similar,2
board,board invented,1
board,board only,3
board,board ---,2
board,board spaces,1
board,board farthest,1
board,board ruled,1
board,board capture,1
board,board varies,1
board,board order,1
board,board grid,1
board,board size,2
board,board site,1
board,board setup,1
board,board tiling,1
board,board graph,4
board,board "BoardUsed",1
board,board corners,1
board,board center,1
board,board because,1
board,board typically,1
board,board uses,28
board,board so,3
board,board also,1
board,board shaped,1
board,board variations,1
board,board cell,1
levels,levels .,2
levels,levels high,1
levels,levels of,1
levels,levels --COMMA--,1
levels,levels without,1
indicator,indicator which,1
Canes,Canes is,1
"SiteToEnter","SiteToEnter" (,2
"SiteToEnter","SiteToEnter" ),3
Hops-a-Daisy,Hops-a-Daisy (,3
Hops-a-Daisy,Hops-a-Daisy ?,1
Hops-a-Daisy,Hops-a-Daisy },1
Hops-a-Daisy,Hops-a-Daisy Nothing,1
Hops-a-Daisy,Hops-a-Daisy default,1
12-13,12-13 .,2
eleventh,eleventh point,1
eleventh,eleventh stone,1
eleventh,eleventh rows,1
eleventh,eleventh on,1
eleventh,eleventh century,1
used,used as,68
used,used with,40
used,used .,9
used,used to,30
used,used individually,2
used,used --COMMA--,13
used,used in,8
used,used before,1
used,used singly,1
used,used for,23
used,used by,4
used,used it,1
used,used if,1
used,used ;,2
used,used during,1
used,used along,1
used,used once,1
used,used pieces,1
used,used throughout,1
used,used up,1
used,used on,1
used,used its,1
used,used tabulated,1
used,used idintify,1
used,used mainly,1
used,used k,1
used,used the,1
used,used only,1
"CatSword","CatSword" Each,2
"CatSword","CatSword" P1,1
"CatSword","CatSword" P2,1
"DoubleCounter1","DoubleCounter1" (,1
"IronGeneral","IronGeneral" Each,2
"IronGeneral","IronGeneral" P1,2
"IronGeneral","IronGeneral" P2,2
"IronGeneral","IronGeneral" (,1
Player:center,Player:center >,1
"L13","L13" },4
coord:"L24",coord:"L24" ),1
12-16,12-16 .,1
"Wolf2","Wolf2" {,1
"Wolf2","Wolf2" coord:"E7",1
7=12,7=12 .,1
Tsi",Tsi" (,1
GDC13,GDC13 .,1
\"dead,\"dead .,1
visible,visible cannot,1
image:"Disc",image:"Disc" fillColour:,2
image:"Disc",image:"Disc" fillColour:"ColourBackground",2
"W13","W13" ),2
"W13","W13" },2
Kensington,Kensington Gardens,1
Kensington,Kensington .,1
image:"disc,image:"disc .,64
"Seega,"Seega rules,2
"Seega,"Seega is,1
solely,solely of,1
"Enindji","Enindji" (,1
refers,refers to,3
"L14","L14" },4
"L14","L14" "L13",1
"SilverMove","SilverMove" (,1
"SilverMove","SilverMove" ),1
coord:"L23",coord:"L23" ),1
eagle,eagle --COMMA--,1
"water","water" Cell,18
"Gundru","Gundru" (,1
Bunda,Bunda people,1
Kúnax',Kúnax' (,1
Anatolia,Anatolia since,1
"GoldenDeer","GoldenDeer" Each,2
"GoldenDeer","GoldenDeer" P1,1
"GoldenDeer","GoldenDeer" P2,1
"Angel8","Angel8" "StartAngel",1
relocated,relocated in,1
"12x12","12x12" <,14
globally,globally --COMMA--,1
"A19","A19" },2
code-breaking,code-breaking game,1
"Ruleset/14x17,"Ruleset/14x17 Konane,2
"HasCrosscuts","HasCrosscuts" (,3
"W14","W14" },2
necessarily,necessarily connected,1
necessarily,necessarily the,1
"SideChariot2","SideChariot2" (,1
"AttackMove","AttackMove" (,1
"AttackMove","AttackMove" 1,1
"AttackMove","AttackMove" #1,1
parallel,parallel lines,9
parallel,parallel rows,1
parallel,parallel to,1
"L15","L15" "K15",1
"L15","L15" "L14",1
coord:"A27",coord:"A27" ),1
"NebakuthanaDice1","NebakuthanaDice1" ),1
designed,designed by,7
designed,designed to,7
designed,designed Cage,1
designed,designed specifically,1
`The,`The Game,1
"Akidada,"Akidada is,1
Zanzibar,Zanzibar 1,2
Zanzibar,Zanzibar --COMMA--,4
Zanzibar,Zanzibar 2,3
Zanzibar,Zanzibar .,1
Zanzibar,Zanzibar ?,1
"A18","A18" },2
net/bg/minixiangqi,net/bg/minixiangqi .,1
handful,handful of,1
"1xD4","1xD4" <,1
"Angel7","Angel7" "StartAngel",2
"Brown,"Brown Background",1
Penihing,Penihing people,1
Increase,Increase the,1
approaches,approaches .,1
designer,designer David,1
"W15","W15" },2
"DoubleCounter2","DoubleCounter2" (,2
4x16,4x16 board,1
"L16","L16" "A17",1
"L16","L16" },1
"L16","L16" "L15",1
"KingInTheInitialPlace","KingInTheInitialPlace" (,23
"KingInTheInitialPlace","KingInTheInitialPlace" //,1
Escaques",Escaques" (,1
Stones",Stones" (,1
controlType,controlType >,2
coord:"L25",coord:"L25" ),1
Denmark,Denmark .,4
Denmark,Denmark --COMMA--,7
Denmark,Denmark since,1
"NebakuthanaDice2","NebakuthanaDice2" ),1
flag",flag" ),1
uses,uses one,1
uses,uses the,11
uses,uses them,1
uses,uses hexagonal,2
uses,uses square,2
uses,uses triangle,2
uses,uses twelve,1
uses,uses displacement,1
uses,uses most,1
uses,uses a,30
uses,uses concepts,1
uses,uses it,1
uses,uses Mahjong,1
"Wolf1","Wolf1" (,1
"Wolf1","Wolf1" coord:"C3",1
"Pragmata","Pragmata" "Symbola",26
"W28","W28" },1
"A29","A29" "AJ29",1
bring,bring all,4
bring,bring sent,1
bring,bring each,1
bring,bring three,1
bring,bring the,2
"Ruleset/Nama,"Ruleset/Nama (,1
//*************************************************************,//************************************************************* (,1
"Terhuchu_ai","Terhuchu_ai" ),1
promoted,promoted to,44
promoted,promoted in,2
promoted,promoted .,6
promoted,promoted move,1
promoted,promoted and,4
promoted,promoted at,1
promoted,promoted --COMMA--,2
promoted,promoted immediately,1
promoted,promoted ;,1
promoted,promoted piece,1
promoted,promoted again,1
promoted,promoted a,1
promoted,promoted (,1
promoted,promoted until,1
promoted,promoted upon,1
promoted,promoted rank,1
promoted,promoted when,1
promoted,promoted pawn,1
promoted,promoted Rook,1
ThinDashed,ThinDashed >,6
Version:result,Version:result >,3
robot,robot moves,1
robot,robot --COMMA--,1
robot,robot .,1
Rules/Multiple,Rules/Multiple hops",3
"SideOx1","SideOx1" {,1
"L29","L29" "Y29",1
Dakarkari,Dakarkari people,1
"Bishop8","Bishop8" {,2
promotes,promotes a,1
promotes,promotes to,6
promotes,promotes and,1
promotes,promotes it,1
//------------------------------------------------------------,//------------------------------------------------------------ (,1
departing,departing base,1
"A28","A28" "AJ28",1
"SlideMove","SlideMove" (,334
"SlideMove","SlideMove" Diagonal,51
"SlideMove","SlideMove" Orthogonal,53
"SlideMove","SlideMove" ),15
"SlideMove","SlideMove" Forward,41
"SlideMove","SlideMove" Adjacent,6
"SlideMove","SlideMove" Forwards,12
"SlideMove","SlideMove" Backward,13
"SlideMove","SlideMove" ~,9
"SlideMove","SlideMove" BL,1
"SlideMove","SlideMove" BR,1
"SlideMove","SlideMove" Rightwards,3
"SlideMove","SlideMove" Leftwards,3
"SlideMove","SlideMove" Leftward,1
"SlideMove","SlideMove" Rightward,1
"SlideMove","SlideMove" S,1
"SlideMove","SlideMove" Backwards,1
"SlideMove","SlideMove" W,1
"W29","W29" },1
"AllPiecesOnBoard","AllPiecesOnBoard" (,1
"AllPiecesOnBoard","AllPiecesOnBoard" ),1
hierarchy,hierarchy with,1
Regions,Regions (,1
rook_spaces,rook_spaces >,6
"AF29","AF29" },1
HoundsAndJackals,HoundsAndJackals ),1
"Mangola","Mangola" (,1
thirds,thirds with,1
"ProbeI2","ProbeI2" coord:"E8",1
"Bishop7","Bishop7" {,2
"Show,"Show Stack,1
"MinotaurThreat","MinotaurThreat" (,1
"MinotaurThreat","MinotaurThreat" ),2
html\",html\" target=\"_blank\",13
html\",html\" style=\"color:,1
NeighborsOf,NeighborsOf >,1
"Janes,"Janes Soppi",1
"Janes,"Janes Soppi_ai",1
"Janes,"Janes Soppi,2
"NumRemove","NumRemove" (,1
"NumRemove","NumRemove" "Max",1
"NumRemove","NumRemove" ),1
edge-to-edge,edge-to-edge (,1
Reduced,Reduced value,1
\"Devil's,\"Devil's Game\",1
"Shimuana","Shimuana" },1
"Woodrow,"Woodrow Arthur,1
action-potential,action-potential of,2
action-potential,action-potential (,1
action-potential,action-potential at,1
spacing,spacing can,1
Heller,Heller and,1
"ProbeI1","ProbeI1" coord:"E2",1
"FreePiece","FreePiece" (,12
dir/minihex,dir/minihex .,1
"Hex56","Hex56" (,1
"Hex56","Hex56" ),1
733-743,733-743 .,1
Isle,Isle of,1
"FerociousLeopard","FerociousLeopard" Each,2
"FerociousLeopard","FerociousLeopard" P1,2
"FerociousLeopard","FerociousLeopard" P2,2
"FerociousLeopard","FerociousLeopard" (,1
org/wiki/Cram_,org/wiki/Cram_ (,1
"HorizontalTrack","HorizontalTrack" {,1
"HorizontalTrack","HorizontalTrack" ),1
"Huts","Huts" "Otjitoto",1
"Huts","Huts" },1
appendage,appendage --COMMA--,1
appendage,appendage .,1
appendage,appendage on,2
org/wiki/Tenjiku_shogi\",org/wiki/Tenjiku_shogi\" target=\"_blank\",1
alternate,alternate turns,245
alternate,alternate moving,3
alternate,alternate play,1
alternate,alternate from,1
alternate,alternate .,3
alternate,alternate playing,4
alternate,alternate placing,5
alternate,alternate moves,1
alternate,alternate dropping,1
alternate,alternate version,1
alternate,alternate their,1
alternate,alternate for,1
alternate,alternate until,1
alternate,alternate condition,1
alternate,alternate taking,1
alternate,alternate removing,1
//---------------------------,//--------------------------- //,1
"PreviousGoal","PreviousGoal" {,1
"PreviousGoal","PreviousGoal" (,1
Boaoaka,Boaoaka is,1
"Mchombwa","Mchombwa" "Msuo",1
"Refugia,"Refugia is,1
147-148,147-148 .,3
Einstein's,Einstein's famous,1
"NumNonEmptySitesBetween","NumNonEmptySitesBetween" (,1
"NumNonEmptySitesBetween","NumNonEmptySitesBetween" #1,2
children’s,children’s magazine,1
from:93,from:93 S,1
from:94,from:94 S,1
"A25","A25" "Y25",1
tigers,tigers attempt,3
tigers,tigers .,4
tigers,tigers --COMMA--,16
tigers,tigers hop,1
tigers,tigers from,9
tigers,tigers win,10
tigers,tigers so,3
tigers,tigers is,3
tigers,tigers are,2
tigers,tigers on,2
tigers,tigers >,1
tigers,tigers have,1
tigers,tigers may,4
tigers,tigers and,2
tigers,tigers to,3
tigers,tigers who,1
tigers,tigers move,2
tigers,tigers cannot,1
tigers,tigers (,1
tigers,tigers moving,2
tigers,tigers play,2
tigers,tigers begin,2
tigers,tigers do,1
tigers,tigers alone,1
tigers,tigers start,2
tigers,tigers begins,1
tigers,tigers against,1
Place,Place >,1
Place,Place a,5
Place,Place tiles,1
Place,Place to,1
Place,Place in,1
Place,Place on,1
Place,Place one,1
essential,essential for,1
"BuyMove","BuyMove" (,1
"BuyMove","BuyMove" components:,4
101–102",101–102" ),1
PieceHasMoved,PieceHasMoved (,4
//----------------------------------------------------,//---------------------------------------------------- (,2
girls,girls .,3
girls,girls --COMMA--,1
girls,girls and,1
girls,girls in,1
Pritchard,Pritchard (,8
"OxSoldier1","OxSoldier1" {,1
"Bishop4","Bishop4" coord:"B2",1
"Bishop4","Bishop4" {,4
"Bishop4","Bishop4" (,2
4x7",4x7" <,1
exclude,exclude all,1
"A24","A24" "Y24",1
long-lived,long-lived in,1
399-400,399-400 .,1
from:34,from:34 W,1
org/wiki/Los_Alamos_chess\",org/wiki/Los_Alamos_chess\" target=\"_blank\",1
"Molkwerums,"Molkwerums Dams",1
fourteen,fourteen \"dog\",1
fourteen,fourteen pieces,3
fourteen,fourteen of,2
fourteen,fourteen --COMMA--,1
fourteen,fourteen counters,1
fourteen,fourteen Paidal:,1
fourteen,fourteen players,5
knife,knife --COMMA--,1
"Bishop3","Bishop3" coord:"B7",1
"Bishop3","Bishop3" {,4
"Bishop3","Bishop3" (,2
"Shisenshō,"Shisenshō --COMMA--,1
Italy,Italy .,2
Italy,Italy --COMMA--,3
Italy,Italy ),2
Corners,Corners ),48
Corners,Corners count,1
"Ruleset/Baghchal,"Ruleset/Baghchal (,3
arose,arose out,1
necessity,necessity or,1
"A23","A23" "Y23",1
dice:,dice: one,1
dice:,dice: five,1
"board/war/direction/push","board/war/direction/push" ),1
"LanceT","LanceT" Each,1
origin,origin "This,576
origin,origin somewhere,1
origin,origin of,8
origin,origin point,10
origin,origin in,1
origin,origin space,1
origin,origin .,2
origin,origin is,1
"FlyingCat1","FlyingCat1" {,1
"AF28","AF28" },1
\"soldier\",\"soldier\" ),1
"BoxOff_ai","BoxOff_ai" ),1
JUST,JUST FOR,1
Type",Type" <,3
venus,venus e,1
"Bishop6","Bishop6" {,2
mosaic,mosaic upon,1
"GoalNumCapturedCounters","GoalNumCapturedCounters" (,1
"GoalNumCapturedCounters","GoalNumCapturedCounters" ),1
"A22","A22" "Y22",1
"OxSoldier2","OxSoldier2" {,1
from:55,from:55 N,1
from:56,from:56 N,1
283-284,283-284 .,1
Soyot,Soyot people,1
dice",dice" ),4
"FlyingCat2","FlyingCat2" {,1
counter,counter (,4
counter,counter of,56
counter,counter .,25
counter,counter falls,105
counter,counter lands,129
counter,counter in,21
counter,counter --COMMA--,13
counter,counter ruleset,1
counter,counter per,1
counter,counter was,8
counter,counter from,10
counter,counter that,6
counter,counter being,1
counter,counter is,28
counter,counter fell,2
counter,counter unless,6
counter,counter to,1
counter,counter into,7
counter,counter and,5
counter,counter leaps,2
counter,counter ends,1
counter,counter at,2
counter,counter cannot,2
counter,counter on,2
counter,counter makes,2
counter,counter sown,1
counter,counter placed,1
counter,counter causes,3
counter,counter has,1
counter,counter are,3
counter,counter also,1
counter,counter just,3
counter,counter will,1
counter,counter dropped,2
counter,counter which,2
counter,counter would,1
counter,counter clockwise,1
counter,counter each,1
counter,counter as,1
counter,counter drops,2
counter,counter does,1
counter,counter ),36
counter,counter may,3
counter,counter becomes,1
counter,counter or,2
counter,counter Attack,2
counter,counter damage,8
Yék",Yék" },1
"Shui,"Shui Yen,3
"AF27","AF27" },1
Songye,Songye people,1
"Bishop5","Bishop5" {,2
two-player,two-player game,3
two-player,two-player board,1
two-player,two-player connection,1
two-player,two-player strategy,2
two-player,two-player Chinese,1
two-player,two-player --COMMA--,1
two-player,two-player graph,1
Board:trackP2,Board:trackP2 >,1
"Study","Study" },10
counted,counted as,4
counted,counted .,2
counted,counted with,1
counted,counted to,1
counted,counted explicity,1
counted,counted by,1
from:50,from:50 W,1
603-604,603-604 .,4
"Janko,"Janko .,3
at:"MoveToNextSiteOnTrack",at:"MoveToNextSiteOnTrack" ),1
"GroupScore","GroupScore" (,2
"GroupScore","GroupScore" >,2
"Pancha,"Pancha Keliya",1
"Pancha,"Pancha Keliya,1
"Pancha,"Pancha Keliya_ai",1
"Tick-Tack-Toe","Tick-Tack-Toe" },1
"SiteSurrounded","SiteSurrounded" (,1
"SiteSurrounded","SiteSurrounded" ),1
"HexCell","HexCell" (,6
"HexCell","HexCell" >,6
rememberHopCapture,rememberHopCapture >,1
Michoacán,Michoacán --COMMA--,1
"Quantik","Quantik" (,1
"Mehen,"Mehen is,1
"Panchi,"Panchi is,1
com/cgi-bin/zilligames/submissions,com/cgi-bin/zilligames/submissions .,1
"Wilkinson,"Wilkinson 1915:59,1
"Ludi,"Ludi --COMMA--,1
Stepping:,Stepping: Stepping,1
Tiempos",Tiempos" (,1
vessel,vessel ),1
"A20","A20" ),2
"A20","A20" },2
"A20","A20" "Y20",1
"Level3","Level3" ),1
"Level3","Level3" (,2
"Level3","Level3" Edge,1
"Achi","Achi" (,1
	ifAfterwards:,	ifAfterwards: (,3
"LanceW","LanceW" Each,1
"GoalReached","GoalReached" (,5
"GoalReached","GoalReached" ),1
literally,literally means,1
literally,literally \"diagonal\",1
#0000EE\\",#0000EE\\" /,1
Conscription,Conscription .,4
Conscription,Conscription -,1
resulting,resulting game,1
resulting,resulting partitions,1
resulting,resulting in,1
resulting,resulting destinations,1
radiating,radiating out,1
radiating,radiating from,1
hypothetically,hypothetically allowed,2
creeted,creeted from,1
"NotThrow0","NotThrow0" (,2
"NotThrow0","NotThrow0" ),5
"Level4","Level4" ),1
"Level4","Level4" (,1
"Level4","Level4" Edge,1
flipping,flipping in,1
escaping,escaping from,1
"Gabata","Gabata" },7
CapThreshold,CapThreshold >,2
Jahn's,Jahn's book,1
"T'uk,"T'uk T'uk",1
"T'uk,"T'uk T'uk,1
"T'uk,"T'uk T'uk_ai",1
Ducks,Ducks was,1
"Bishop2","Bishop2" {,40
"Bishop2","Bishop2" (,7
"Bishop2","Bishop2" coord:"G7",2
"Bishop2","Bishop2" 2,1
"Bishop2","Bishop2" <,1
Cabo,Cabo Verde,2
Tsut,Tsut K'i",1
"WhereGhoula","WhereGhoula" ),8
"WhereGhoula","WhereGhoula" (,1
href=\"https://pente,href=\"https://pente .,2
Surround,Surround on,2
"LanceY","LanceY" Each,1
"Bishop1","Bishop1" {,39
"Bishop1","Bishop1" (,7
