2
KEY,WORDS,MULTIPLICITY
,tower stone,2
,tower stones,1
,tower can,1
well-known,well-known in,2
,well-known game,1
"Sowing,"Sowing with,2
,"Sowing occurs,2
"Epelle","Epelle" (,1
"21-08-2021","21-08-2021" ),1
"Central","Central" 0,1
,"Central" ),2
"Hex","Hex" (,1
,"Hex" <,1
,"Hex" >,2
,"Hex" Cell,1
,"Hex" Each,4
,"Hex" 1,6
,"Hex" "Hex",1
,"Hex" "ValueHex",1
,"Hex" "ValueDisc",1
,"Hex" "Disc",1
,"Hex" Mover,3
,"Hex" Next,1
,"Hex" fillColour:,2
opponents',opponents' nearest,2
,opponents' pieces,8
,opponents' three,1
,opponents' home,1
"01-07-2020","01-07-2020" ),3
unpaired,unpaired group,1
AttackCheck,AttackCheck >,1
successive,successive square,1
,successive rounds,2
,successive loops,1
,successive passes,1
conspirateurs,conspirateurs scatter,1
,conspirateurs to,2
diceHand,diceHand >,1
"OuterGoals","OuterGoals" (,3
,"OuterGoals" ),1
ceremony,ceremony .,1
411-412",411-412" ),1
Backgammon",Backgammon" },1
cross-hatching,cross-hatching --COMMA--,1
"Connect,"Connect Four",1
,"Connect Four,1
,"Connect 4,1
,"Connect Four_ai",1
"Piatnik","Piatnik" ),1
Non-looping,Non-looping option,1
"HopCustomSequenceCapture","HopCustomSequenceCapture" (,9
href=\"http://minerva,href=\"http://minerva .,1
Acedrex_ai",Acedrex_ai" ),1
Masai,Masai in,1
Reversi/Othello,Reversi/Othello .,1
"Elephant,"Elephant Move,3
similarly,similarly to,3
,similarly .,1
,similarly charged,1
"InfluenceAt","InfluenceAt" (,12
Hayward,Hayward --COMMA--,1
"Square","Square" <,8
,"Square" Mover,2
,"Square" Each,5
,"Square" (,1
,"Square" Neutral,5
,"Square" >,2
,"Square" P1,6
,"Square" P2,5
,"Square" 0,2
,"Square" },4
,"Square" ),3
"Chaturaji","Chaturaji" (,1
possibility,possibility of,1
,possibility open,1
,possibility must,1
"General6","General6" coord:"N19",1
exhibition,exhibition about,1
that:,that: --,1
com/game/108/five-mens-morris",com/game/108/five-mens-morris" ),1
"DisPath,"DisPath is,1
Point,Point (,3
,Point six:,6
,Point 8:,6
,Point 13:,6
,Point 24:,6
,Point //,4
distinguished,distinguished as,2
,distinguished by,1
"ArtilleryShootBridge","ArtilleryShootBridge" (,3
chooses,chooses .,6
,chooses a,4
,chooses to,5
,chooses which,3
,chooses if,1
,chooses who,1
,chooses another,1
,chooses the,1
,chooses whose,1
opening,opening throw,1
,opening >,2
,opening to,1
,opening move,7
,opening play,3
,opening arrangement,4
,opening phase,8
,opening rules,4
,opening moves,1
,opening --COMMA--,2
,opening protocol,1
,opening variation,1
,opening position,3
,opening bet,1
,opening up,1
Bentley,Bentley (,1
,Bentley .,2
,Bentley and,1
tapped,tapped hand,2
,tapped by,1
"StripedDie","StripedDie" (,1
,"StripedDie" ),1
traveled,traveled along,1
,traveled to,1
,traveled may,1
"Force,"Force capture,2
"General7","General7" coord:"F19",1
Edge,Edge {,5
,Edge (,102
,Edge ),57
,Edge "EastDoor",1
,Edge of:Cell,22
,Edge 36,1
,Edge 38,1
,Edge 7,1
,Edge >,2
,Edge rule,1
,Edge regionSiteType:Cell,6
,Edge of:Vertex,17
,Edge at:,9
,Edge #1,1
,Edge at:0,8
,Edge at:1,8
,Edge at:2,8
,Edge at:3,8
,Edge at:4,8
,Edge at:5,8
,Edge at:6,8
,Edge at:7,8
,Edge at:8,8
,Edge at:9,8
,Edge at:10,8
,Edge at:11,8
,Edge at:12,7
,Edge at:13,7
,Edge at:14,7
,Edge at:15,7
,Edge at:16,7
,Edge at:17,7
,Edge at:18,7
,Edge at:19,7
,Edge at:20,7
,Edge at:21,6
,Edge at:22,6
,Edge at:23,6
,Edge at:24,6
,Edge at:25,6
,Edge at:26,6
,Edge at:27,6
,Edge at:28,6
,Edge at:29,6
,Edge at:30,6
,Edge at:31,6
,Edge at:32,5
,Edge at:33,5
,Edge at:34,5
,Edge at:35,5
,Edge at:36,3
,Edge at:37,3
,Edge at:38,3
,Edge at:39,3
,Edge at:40,3
,Edge at:41,3
,Edge at:42,2
,Edge at:43,2
,Edge at:44,2
,Edge in:,2
,Edge spaces,1
,Edge Mover,7
,Edge of:Edge,1
"CanPlaceKnight","CanPlaceKnight" (,1
,"CanPlaceKnight" ),1
distric,distric tof,1
geese,geese >,1
,geese .,8
,geese begin,1
,geese is,1
,geese --COMMA--,1
,geese may,1
,geese win,2
,geese are,1
,geese cannot,1
"Captain1","Captain1" 88,1
"FlyingHorse1","FlyingHorse1" (,1
,"FlyingHorse1" {,1
"Ruleset/Locos,"Ruleset/Locos Ludi,3
supply,supply of,2
,supply on,1
,supply .,1
"Julien,"Julien Griffon",1
circulate,circulate in,1
mountain,mountain can,1
,mountain tiles,1
"SideSerpent1","SideSerpent1" {,1
Finkel",Finkel" <,1
,Finkel" },1
"WithDie6","WithDie6" (,1
,"WithDie6" ),1
"TwoConsecutiveSpaces","TwoConsecutiveSpaces" (,1
,"TwoConsecutiveSpaces" ),2
,"TwoConsecutiveSpaces" "TrackOpposite",2
,"TwoConsecutiveSpaces" from:,2
"FlyingHorse2","FlyingHorse2" (,1
,"FlyingHorse2" {,1
pace,pace or,1
night,night --COMMA--,1
"Whale","Whale" Each,2
,"Whale" P1,2
,"Whale" P2,2
,"Whale" (,1
gigamic,gigamic .,6
Rotational,Rotational (,1
pack,pack of,1
,pack spotted,1
each,each quadrant,24
,each 3x3,5
,each player,135
,each 2x2,1
,each square,10
,each of,44
,each radius,1
,each circle,2
,each on,7
,each divided,4
,each point,4
,each in,6
,each side,59
,each triangle,5
,each long,1
,each other,33
,each board,1
,each line,3
,each arm,9
,each be,1
,each player's,38
,each die,59
,each throw,6
,each with,14
,each turn,38
,each individual,2
,each grid,2
,each .,7
,each corner,7
,each piece,15
,each row,30
,each game,2
,each placed,1
,each =,1
,each --COMMA--,5
,each outer,4
,each jump,1
,each contain,2
,each edge,2
,each would,1
,each marked,2
,each rectangle,2
,each the,1
,each dice,1
,each successive,1
,each having,2
,each hole,164
,each players',1
,each musoro,1
,each making,1
,each as,1
,each consecutive,2
,each store,1
,each player:,1
,each pile,3
,each multiple,1
,each from,1
,each now,2
,each for,1
,each time,1
,each one,3
,each colour,2
,each cell,5
,each color,4
,each space,10
,each stone:,1
,each have,2
,each move,3
,each has,1
,each marble,1
,each territory,1
,each falls,1
,each orthogonal,3
,each alternating,1
,each small,1
,each filling,1
,each Rukh,1
,each regular,1
,each fortress,2
,each 1,1
,each 6,1
,each starting,1
,each trench,1
,each end,1
,each team,1
,each start,1
,each playing,1
,each track,3
,each entrenchment,1
,each site,1
,each separate,2
,each stone,5
,each version,2
,each vertex,4
,each checker,2
,each direction,1
,each cell:,1
,each marker,1
,each region,1
,each opponent's,3
,each hand,1
,each code,1
,each subsequent,1
,each column,3
,each large,1
,each number,2
,each cage,1
,each involving,1
,each robot,1
,each playable,1
,each step,1
,each given,1
,each tick,1
Cachorro",Cachorro" },1
\"jaguar\",\"jaguar\" piece,1
"SideSerpent2","SideSerpent2" {,1
thirty,thirty with,1
,thirty moves,2
,thirty pieces,1
rank/row,rank/row of,1
"TopLight","TopLight" (,1
,"TopLight" ),2
dominates,dominates the,2
"AE31","AE31" },1
document,document illustrates,1
coord:"W7",coord:"W7" state:1,2
,coord:"W7" ),1
"Domineering,"Domineering is,1
friendHops,friendHops >,1
Union,Union .,1
"Lightweight,"Lightweight Spaceship",1
Buddhibalasrita,Buddhibalasrita (,1
tilePlacementRegion,tilePlacementRegion >,1
Fox:rememberHopCapture,Fox:rememberHopCapture >,1
teammates',teammates' pieces,1
"River10","River10" (,2
,"River10" ),6
"Mefuvha","Mefuvha" (,1
upto,upto two,1
,upto spaces,1
407-408,407-408 .,1
"Captain2","Captain2" {,1
,"Captain2" 100,1
		"Three,		"Three players,1
"Glass,"Glass Cannon",4
"AE30","AE30" },1
Board:south,Board:south >,3
"SilverGeneral","SilverGeneral" Each,2
,"SilverGeneral" P1,2
,"SilverGeneral" P2,2
,"SilverGeneral" (,1
1674:,1674: 161-162,1
,1674: 163,1
,1674: 41,1
"RunnerGoalRed","RunnerGoalRed" Neutral,1
,"RunnerGoalRed" Cell,1
"IsWeAreOnTop","IsWeAreOnTop" (,1
,"IsWeAreOnTop" ),1
Bulls,Bulls --COMMA--,1
,Bulls move,1
,Bulls is,1
,Bulls on,1
"LetInLion","LetInLion" (,1
,"LetInLion" ),1
Quarters",Quarters" ),1
href=\"http://mesadejuegos,href=\"http://mesadejuegos .,1
"River11","River11" (,2
,"River11" ),2
4=Lion,4=Lion --COMMA--,1
principle,principle of,3
,principle .,1
"FreeEarth","FreeEarth" Each,1
,"FreeEarth" P1,1
,"FreeEarth" P2,1
Hadiya,Hadiya and,1
,Hadiya people,2
Row:singleHoles,Row:singleHoles >,1
unable,unable to,40
Dam",Dam" (,1
Cattle,Cattle move,1
"CanMoveElsewhere","CanMoveElsewhere" //,1
,"CanMoveElsewhere" ),3
Kwan,Kwan (,3
,Kwan is,1
historians,historians consider,1
tension,tension in,1
,tension is,1
chess,chess ),6
,chess .,15
,chess queen,1
,chess king,1
,chess pawns,1
,chess move,2
,chess queens,1
,chess board,3
,chess knight,11
,chess variant,9
,chess --COMMA--,10
,chess variants,8
,chess what,1
,chess pieces,3
,chess game,1
,chess with,1
,chess box,1
,chess start,1
,chess rules,1
"CoiledDragon","CoiledDragon" Each,1
involves,involves the,7
,involves two,2
,involves 2,11
,involves 3,7
,involves 4,9
,involves 5,3
,involves 6,4
,involves 7,3
,involves 8,4
,involves 9,2
,involves 10,3
,involves 11,2
,involves 12,2
,involves 13,2
,involves 14,1
,involves 15,2
,involves 16,2
,involves four,1
,involves 1,1
,involves a,23
,involves three,1
,involves trickery,1
,involves custodial,1
,involves special,1
,involves capturing,1
,involves 17,1
,involves 19,1
"Kolitza","Kolitza" "Kolica,1
"Whyo","Whyo" (,1
coord:"W8",coord:"W8" ),2
Amber",Amber" (,1
labeled,labeled after,1
\"rivers,\"rivers .,1
mountainGoat-alt3,mountainGoat-alt3 .,2
"MovedPair","MovedPair" (,1
,"MovedPair" ),3
"Arc","Arc" ),4
,"Arc" P1,2
,"Arc" P2,2
,"Arc" P3,2
,"Arc" P4,1
Name",Name" <,2
"Ruleset/Pareia,"Ruleset/Pareia de,1
involved,involved with,2
,involved .,2
"Pao1","Pao1" {,3
,"Pao1" },1
College,College Mathematics,1
,College Manuscript,1
fixed,fixed .,4
,fixed men:,1
,fixed men,2
page,page .,1
,page <,1
499-500,499-500 .,1
Twins,Twins move,1
,Twins may,2
Awithlaknannai,Awithlaknannai is,1
,Awithlaknannai board,1
to:3,to:3 colour:2,2
"JarlButNotTheExpandedCentre","JarlButNotTheExpandedCentre" (,5
away,away from,15
,away (,4
,away --COMMA--,7
,away ),1
,away in,3
,away at,1
,away does,1
,away .,10
"Inkblots","Inkblots" (,1
to:1,to:1 (,1
,to:1 colour:1,1
to:2,to:2 (,2
,to:2 colour:1,1
to:0,to:0 (,2
motivation,motivation comes,1
"PalaceP2","PalaceP2" P2,5
,"PalaceP2" Edge,1
millennium,millennium BCE,4
,millennium CE,1
,millennium through,1
,millennium in,1
"Wöré","Wöré" "Weuré",1
Centreed,Centreed along,1
Tangle_ai",Tangle_ai" ),1
beijing,beijing --COMMA--,1
"Pao2","Pao2" {,4
,"Pao2" },1
"LadyLuck","LadyLuck" {,1
,"LadyLuck" >,4
"Ruleset/Murray,"Ruleset/Murray (,39
"Order,"Order 5",7
,"Order 5,11
,"Order 9",6
,"Order 9,9
,"Order 13",1
,"Order 13,1
,"Order 19",2
,"Order 19,2
,"Order and,3
,"Order 3",5
,"Order 3,7
,"Order 4",6
,"Order 4,9
,"Order 6",6
,"Order 6,9
,"Order 7",4
,"Order 7,8
,"Order 8",4
,"Order 8,7
,"Order 11",6
,"Order 11,6
,"Order 2,2
,"Order 1",1
,"Order 2",2
,"Order 10",1
,"Order 10,1
"Abbott,"Abbott 1903:,2
Happy,Happy Puzzle,2
center,center of,40
,center and,5
,center --COMMA--,14
,center line,5
,center .,17
,center when,1
,center tracks,1
,center row,1
,center contains,1
,center squares,3
,center crosscut,1
,center square,2
,center pieces,1
,center >,1
,center first,1
,center wins,1
,center in,2
,center hole,3
,center hole:,1
,center cell,5
,center cell",2
,center points,1
,center spot,1
,center piece,1
,center section,1
,center point,2
,center it,1
purchase,purchase a,1
"PalaceP1","PalaceP1" P1,5
,"PalaceP1" Edge,1
origin:11,origin:11 steps:6,1
origin:10,origin:10 steps:6,1
advised,advised to,1
pair,pair 5,74
,pair 7,53
,pair 34,10
,pair 36,12
,pair P1,162
,pair P2,163
,pair P3,26
,pair P4,24
,pair 1,212
,pair 2,212
,pair 0,65
,pair 3,124
,pair 4,113
,pair 6,71
,pair among,1
,pair 37,11
,pair 15,20
,pair 20,16
,pair 16,20
,pair 21,15
,pair 35,12
,pair 17,17
,pair 22,13
,pair P5,4
,pair P6,4
,pair .,3
,pair --COMMA--,1
,pair "B1",1
,pair "D1",1
,pair "H1",1
,pair "A3",1
,pair "E4",1
,pair "H3",1
,pair "J8",1
,pair "A8",1
,pair "J6",1
,pair "B7",1
,pair "G5",1
,pair "E2",1
,pair "D7",1
,pair "C10",1
,pair "H10",1
,pair "E10",1
,pair "G9",1
,pair "H6",1
,pair "I5",1
,pair 8,48
,pair 9,41
,pair 10,41
,pair 11,42
,pair 12,39
,pair 13,19
,pair 14,19
,pair P7,2
,pair P8,2
,pair P9,1
,pair P10,1
,pair 18,16
,pair 19,14
,pair 23,13
,pair 24,13
,pair 25,13
,pair 26,11
,pair 27,13
,pair 28,11
,pair 29,9
,pair 30,11
,pair 31,9
,pair 32,10
,pair 33,9
,pair 38,9
,pair 39,10
,pair 40,9
,pair 41,10
,pair 42,10
,pair 43,9
,pair 44,6
,pair 45,6
,pair 46,7
,pair 47,8
,pair 48,8
,pair 49,8
,pair 50,7
,pair 51,7
,pair 52,7
,pair 53,6
,pair 54,7
,pair 55,7
,pair 56,7
,pair 57,7
,pair 58,7
,pair 59,8
,pair 60,7
,pair 61,7
,pair 62,7
,pair 63,7
,pair 64,7
,pair 65,7
,pair 66,7
,pair 67,7
,pair 68,8
,pair 69,8
,pair 70,7
,pair 71,7
,pair 72,7
,pair 73,7
,pair 74,6
,pair 75,7
,pair 76,6
,pair 77,6
,pair 78,6
,pair 79,6
,pair 80,6
,pair 81,7
,pair 82,4
,pair 83,4
,pair 84,4
,pair 85,4
,pair 86,4
,pair 87,4
,pair 88,4
,pair 89,4
,pair 90,4
,pair 91,4
,pair 92,4
,pair 93,3
,pair 94,4
,pair 95,4
,pair 96,4
,pair 97,4
,pair 98,4
,pair is,3
,pair normally,1
,pair (,667
,pair of,6
,pair or,1
,pair 99,1
,pair 100,1
,pair 101,1
,pair 102,1
,pair 103,1
,pair 104,1
,pair 105,1
,pair 106,1
,pair 107,1
,pair 108,1
,pair 109,1
,pair 110,1
,pair 111,1
,pair 112,1
,pair 113,1
,pair 114,1
,pair 115,1
,pair 116,1
,pair 117,1
,pair 118,1
,pair 119,1
,pair 120,1
,pair 121,1
,pair 122,1
,pair 123,1
,pair 124,1
,pair 125,1
,pair 126,1
,pair 127,1
,pair 128,1
,pair 133,1
,pair 134,1
,pair 135,1
,pair 136,1
,pair 137,1
,pair 138,1
,pair 139,1
,pair 140,1
,pair 141,1
,pair 142,1
,pair 143,1
,pair 144,1
,pair 145,1
,pair 146,1
,pair 147,1
,pair 148,1
,pair 149,1
,pair 150,1
,pair 151,1
,pair 152,1
,pair 153,1
,pair 154,1
,pair 155,1
,pair 156,1
,pair 157,1
,pair 158,1
,pair 159,1
,pair 160,1
,pair 161,1
,pair 162,1
,pair 163,1
,pair 164,1
,pair 165,1
,pair 166,1
,pair 169,1
,pair 170,1
,pair 171,1
,pair 172,1
,pair 173,1
,pair 174,1
,pair 175,1
,pair 176,1
,pair 177,1
,pair 178,1
,pair 179,1
,pair 180,1
,pair 181,1
,pair 182,1
,pair 183,1
,pair 184,1
,pair 185,1
,pair 186,1
,pair 187,1
,pair 188,1
,pair 189,1
,pair 190,1
,pair 191,1
,pair 192,1
,pair 193,1
,pair 194,1
,pair 195,1
,pair 196,1
,pair 197,1
,pair 198,1
,pair 199,1
,pair 200,1
,pair 201,1
,pair 202,1
,pair 203,1
,pair 204,1
,pair 205,1
,pair 206,1
,pair 207,1
,pair 208,1
,pair 209,1
,pair 210,1
,pair 211,1
,pair 212,1
,pair 213,1
,pair 214,1
,pair 215,1
,pair 216,1
,pair 217,1
,pair 218,1
,pair 219,1
,pair 220,1
,pair 221,1
,pair 222,1
,pair 223,1
,pair 224,1
,pair 225,1
,pair 226,1
,pair 227,1
,pair 228,1
,pair 229,1
,pair 230,1
,pair 231,1
,pair 232,1
,pair 233,1
,pair 234,1
,pair 235,1
,pair 236,1
,pair 237,1
,pair 238,1
,pair 239,1
,pair 240,1
,pair 241,1
,pair 242,1
,pair 243,1
,pair 244,1
,pair 247,1
,pair 248,1
,pair 249,1
,pair 250,1
,pair 251,1
,pair 252,1
,pair 253,1
,pair 254,1
,pair 255,1
,pair 256,1
,pair 257,1
,pair 258,1
,pair 259,1
,pair 260,1
,pair 261,1
,pair 262,1
,pair 263,1
,pair 264,1
,pair 265,1
,pair 266,1
,pair 267,1
,pair 268,1
,pair 269,1
,pair 270,1
,pair 271,1
,pair 272,1
,pair 273,1
,pair 274,1
,pair 275,1
,pair 276,1
,pair 277,1
,pair 278,1
,pair 279,1
,pair 280,1
,pair 281,1
,pair 283,1
,pair 284,1
,pair 285,1
,pair 286,1
,pair 287,1
,pair 288,1
,pair 293,1
,pair 294,1
,pair 295,1
,pair 296,1
,pair 297,1
,pair 298,1
,pair 299,1
,pair 300,1
,pair 301,1
,pair 302,1
,pair 303,1
,pair 304,1
,pair 305,1
,pair 306,1
,pair 307,1
,pair 308,1
,pair 309,1
,pair 310,1
,pair 311,1
,pair 312,1
,pair 313,1
,pair 314,1
,pair 315,1
,pair 316,1
,pair 317,1
,pair 318,1
,pair 319,1
,pair 320,1
,pair 321,1
,pair 322,1
,pair 323,1
,pair 324,1
,pair 325,1
,pair 326,1
,pair 327,1
,pair 328,1
,pair 333,1
,pair 334,1
,pair 335,1
,pair 336,1
,pair 337,1
,pair 338,1
,pair 339,1
,pair 340,1
,pair 341,1
,pair 342,1
,pair 343,1
,pair 344,1
,pair 345,1
,pair 346,1
,pair 347,1
,pair 348,1
,pair 349,1
,pair 350,1
,pair 351,1
,pair 352,1
,pair 353,1
,pair 354,1
,pair 355,1
,pair 356,1
,pair 357,1
,pair 358,1
,pair 359,1
,pair 360,1
,pair 361,1
,pair 362,1
,pair 363,1
,pair 364,1
,pair 365,1
,pair 366,1
,pair 371,1
,pair 372,1
,pair 373,1
,pair 374,1
,pair 375,1
,pair 376,1
,pair 377,1
,pair 378,1
,pair 379,1
,pair 380,1
,pair 381,1
,pair 382,1
,pair 383,1
,pair 384,1
,pair 385,1
,pair 386,1
,pair 387,1
,pair 388,1
,pair 389,1
,pair 390,1
,pair 391,1
,pair 392,1
,pair 393,1
,pair 394,1
,pair 395,1
,pair 396,1
,pair 397,1
,pair 398,1
,pair 399,1
,pair 400,1
,pair 401,1
,pair 402,1
,pair 403,1
,pair 404,1
,pair 405,1
,pair 406,1
,pair 407,1
,pair 408,1
,pair 409,1
,pair 410,1
,pair 415,1
,pair 416,1
,pair 417,1
,pair 418,1
equal,equal sides,1
,equal parts,1
,equal to,36
,equal number,4
,equal the,4
,equal sections,2
,equal a,1
,equal triangles,2
,equal or,2
,equal teams,1
,equal rank,1
,equal ),1
,equal --COMMA--,2
,equal numbers,1
,equal intervals,1
Player:startP3P4,Player:startP3P4 >,1
Dale,Dale 1920:,4
,Dale Walton,1
Zam",Zam" (,1
,Zam" },1
com/shobu\",com/shobu\" target=\"_blank\",1
Sarbaz,Sarbaz (,8
,Sarbaz --COMMA--,2
,Sarbaz .,1
,Sarbaz on,1
,Sarbaz begins,1
"Triple","Triple" (,3
,"Triple" ),2
"OwnedHoles","OwnedHoles" (,15
,"OwnedHoles" ),19
Mask",Mask" ),1
"EnterMinaret","EnterMinaret" 11,1
,"EnterMinaret" ),2
,"EnterMinaret" 12,1
Chiriguano-Chane,Chiriguano-Chane people,1
Fuzong,Fuzong --COMMA--,1
Seeds",Seeds" <,4
,Seeds" },3
"NoFriendPieceInBetween","NoFriendPieceInBetween" (,1
,"NoFriendPieceInBetween" #1,1
Dans,Dans --COMMA--,1
"Ruleset/Namudilakunze,"Ruleset/Namudilakunze (,3
palm,palm leaves,1
,palm branches,1
\"Pair\",\"Pair\" ;,1
phase',phase' of,1
Count,Count ),215
,Count at:,8
,Count 3,15
,Count 2,46
,Count 4,59
,Count 1,29
,Count 5,23
,Count 15,4
,Count 9,7
,Count 8,8
,Count 6,16
,Count (,4
,Count 32,2
,Count 29,1
,Count 10,8
,Count <,6
,Count 36,2
,Count 7,11
,Count 12,5
,Count "Columns",2
,Count 11,5
,Count 13,4
,Count 14,3
,Count 16,2
,Count 17,2
,Count 18,1
,Count 19,1
,Count Edge,3
,Count Vertex,1
distance:7,distance:7 ),8
Gupta,Gupta 1935:,8
,Gupta 1926:,4
,Gupta 1930:,1
,Gupta 1924:,1
,Gupta 1938:,1
,Gupta 135:,1
,Gupta 1927:,1
coord:"K11",coord:"K11" ),2
distance:1,distance:1 ),7
Patolli,Patolli .,3
"RemoveHoppedEnemyOnVertex","RemoveHoppedEnemyOnVertex" (,1
,"RemoveHoppedEnemyOnVertex" ),1
distance:2,distance:2 ),1
168–169,168–169 .,2
'narrow','narrow' hexagonal,1
phase:,phase: Players,2
,phase: If,1
,phase: In,3
,phase: The,1
,phase: Sowing,2
,phase: Captures,1
,phase: Player,1
"#FCFCE1","#FCFCE1" ),2
"CaptureTrack5","CaptureTrack5" {,24
Christi,Christi College,1
"Marshal2","Marshal2" 96,1
"Bub","Bub" },1
425-432,425-432 .,1
"Mogul,"Mogul Putt'han",1
,"Mogul Putt'han,1
,"Mogul Putt'han_ai",1
"SowedHoles","SowedHoles" (,1
,"SowedHoles" ),1
coord:"K10",coord:"K10" ),2
"BeginOuterTrack","BeginOuterTrack" 0,1
,"BeginOuterTrack" .,1
"CaptureTrack4","CaptureTrack4" {,25
primary,primary winning,1
,primary movement,1
com/en/rulesard,com/en/rulesard .,1
"Players/2","Players/2" "Start,2
,"Players/2" "Players/3",18
,"Players/2" "Players/4",3
,"Players/2" },11
,"Players/2" "Players/6",1
CrossGeoR-G-B,CrossGeoR-G-B version,1
,CrossGeoR-G-B .,1
,CrossGeoR-G-B ;,1
"Domineering_ai","Domineering_ai" ),1
"NoStick","NoStick" (,1
,"NoStick" Player,1
formation,formation .,3
,formation unless,6
,formation in,1
,formation on,1
"NoMoreCapturePossible","NoMoreCapturePossible" (,1
,"NoMoreCapturePossible" ),1
merels,merels game,1
,merels games,1
"NextInTurnSequence","NextInTurnSequence" (,1
,"NextInTurnSequence" ),1
"CaptureTrack7","CaptureTrack7" {,20
"NPiecesOnTrack","NPiecesOnTrack" (,1
,"NPiecesOnTrack" 2,1
,"NPiecesOnTrack" 3,1
,"NPiecesOnTrack" 4,1
phases,phases of,1
,phases into,1
meant,meant to,1
means,means jumping,1
,means that,6
,means loses,1
,means Black,1
,means \"Byzantine,1
,means its,2
,means sites,1
,means not,1
,means any,1
\"A\",\"A\" for,1
'Freestyle','Freestyle' --COMMA--,1
"Santorini","Santorini" (,1
centre,centre .,5
,centre (,1
,centre area,1
,centre of,4
,centre --COMMA--,1
,centre site,1
,centre space,1
,centre point,4
,centre position,2
,centre vertex,1
,centre ),1
"X20","X20" },1
PipsMatch,PipsMatch ),1
"10x5","10x5" <,1
"Nei-Pat-Kono_ai","Nei-Pat-Kono_ai" ),1
609-610,609-610 .,1
"SafeTeleportation","SafeTeleportation" (,1
,"SafeTeleportation" ),1
"CaptureTrack6","CaptureTrack6" {,24
"Aleut,"Aleut Chess",1
Num:dogs,Num:dogs >,1
"Marshal1","Marshal1" 84,1
"IsUnpromoted","IsUnpromoted" (,51
,"IsUnpromoted" "JumpToPromotionZone",1
,"IsUnpromoted" ),4
"Players/4","Players/4" "Start,2
,"Players/4" "Players/5",5
,"Players/4" },26
,"Players/4" "Players/8",2
,"Players/4" "Players/6",1
,"Players/4" "Board,1
"Julian,"Julian S,1
checker,checker on,1
,checker tokens,1
,checker board,1
,checker by,1
,checker per,1
,checker be,1
,checker of,7
,checker down,1
,checker closer,1
,checker has,1
,checker --COMMA--,2
,checker is,2
,checker may,1
,checker over,1
,checker and,1
,checker lands,3
,checker must,1
,checker piece,1
,checker under,1
,checker in,1
"CaptureTrack1","CaptureTrack1" {,27
2-dimensional,2-dimensional graphs,1
commander,commander is,1
,commander --COMMA--,1
,commander of,1
,commander .,1
"||Hus,"||Hus is,2
,"||Hus (,2
"M22","M22" .,2
"Pachisi_ai","Pachisi_ai" ),1
"PiecesSurroundingAreNotAdjacent","PiecesSurroundingAreNotAdjacent" (,1
,"PiecesSurroundingAreNotAdjacent" ),2
Place:geese,Place:geese >,1
checked,checked after,1
,checked --COMMA--,3
,checked and,3
,checked .,6
,checked when,1
,checked at,1
Illizi,Illizi region,1
orthodox,orthodox chess,4
combination,combination of,2
,combination move,1
,combination .,1
Opposite,Opposite Quadrant,4
,Opposite spots,1
"PlayFromNextLastHole","PlayFromNextLastHole" (,4
"Players/3","Players/3" "Players/4",10
,"Players/3" },6
,"Players/3" "Players/5",10
image:"Pawn",image:"Pawn" fillColour:,1
"Merimueng-rimueng","Merimueng-rimueng" (,1
org/wiki/Leap_Frog_,org/wiki/Leap_Frog_ (,1
Handles,Handles the,1
Ferwan,Ferwan people,1
sacrifice,sacrifice points,1
"RemoveSurrounded","RemoveSurrounded" (,1
,"RemoveSurrounded" ),1
"X22","X22" },1
Dara,Dara --COMMA--,1
illegal,illegal .,1
,illegal move",1
,illegal move,1
,illegal to,1
,illegal for,1
,illegal in,1
"RightPlayer","RightPlayer" ),4
,"RightPlayer" (,1
Units,Units may,1
,Units can,2
,Units cannot,1
,Units cost,2
,Units do,4
"M23","M23" ),2
,"M23" "T23",2
Dark,Dark ),13
,Dark .,1
al-Husun,al-Husun is,1
Bakhri",Bakhri" (,1
"Players/6","Players/6" "Players/7",15
,"Players/6" },9
,"Players/6" "Board,1
,"Players/6" "Players/10",1
,"Players/6" "Players/8",1
"Namudilakunze,"Namudilakunze is,1
"B28","B28" "AI28",1
ease,ease of,1
alternately,alternately place,2
,alternately by,1
,alternately .,1
,alternately promote,1
,alternately promotes,1
,alternately 2,1
,alternately 3,1
,alternately 4,1
,alternately 5,1
,alternately 6,1
,alternately 7,1
,alternately 8,1
,alternately 9,1
"StageTwo","StageTwo" ),2
,"StageTwo" (,1
vertically,vertically --COMMA--,8
,vertically and,3
,vertically from,1
,vertically or,4
,vertically in,1
,vertically .,9
,vertically away,1
,vertically placed,1
,vertically adjacent,1
,vertically on,1
overrun,overrun by,1
"Ruleset/Locus,"Ruleset/Locus Ludi,9
Crossbow,Crossbow ),1
Friendly,Friendly Hops,1
part,part of,26
,part in,1
,part or,1
"X23","X23" },1
notches,notches --COMMA--,2
,notches .,1
,notches which,1
,notches (,2
,notches up,4
Banât,Banât is,1
east,east door,6
,east move,1
,east >,1
worldnomadgames,worldnomadgames <,1
"George,"George S,1
,"George R,1
,"George Heineman",1
"CaptureTrack3","CaptureTrack3" {,25
"Fails","Fails" },1
Version:playRules,Version:playRules >,1
"B27","B27" "AI27",1
"This,"This game,599
,"This hunt,1
,"This two-row,1
,"This version,4
,"This is,2
,"This Chess,1
"Players/5","Players/5" "Players/6",15
,"Players/5" "Start/12",1
,"Players/5" "Start/9",1
